Date,Open,High,Low,Close,Adj Close,Volume
2022-11-10,110.190002,110.699997,107.570000,110.500000,105.998543,20146700
2022-11-11,112.580002,114.500000,112.489998,113.949997,109.307999,20518900
2022-11-14,112.629997,114.639999,112.489998,113.370003,109.627098,20858300
2022-11-15,113.800003,114.529999,112.870003,114.129997,110.362007,19373800
2022-11-16,113.440002,114.260002,111.860001,112.910004,109.182289,13591000
2022-11-17,111.290001,113.199997,110.750000,113.059998,109.327332,12425900
2022-11-18,110.900002,112.480003,109.610001,112.080002,108.379692,15415000
2022-11-21,109.989998,111.199997,107.480003,110.970001,107.306343,20973000
2022-11-22,112.209999,114.470001,111.430000,114.180000,110.410362,17719100
2022-11-23,112.320000,113.949997,112.099998,113.610001,109.859177,11546700
2022-11-25,113.879997,114.610001,113.059998,113.209999,109.472382,7136000
2022-11-28,110.660004,111.459999,109.620003,109.809998,106.184639,23015500
2022-11-29,110.610001,111.800003,109.790001,110.540001,106.890533,14453200
2022-11-30,111.540001,111.900002,109.779999,111.339996,107.664116,23158100
2022-12-01,111.639999,112.070000,110.180000,110.800003,107.141953,14398300
2022-12-02,109.510002,111.709999,109.199997,109.860001,106.232986,15248400
2022-12-05,110.699997,111.360001,105.940002,106.849998,103.322357,19287700
2022-12-06,105.900002,107.040001,103.150002,103.879997,100.450401,21197000
2022-12-07,103.779999,104.849998,102.370003,103.650002,100.228004,20061700
2022-12-08,106.279999,106.800003,103.709999,104.419998,100.972588,21128800
2022-12-09,104.589996,105.949997,103.300003,103.540001,100.121635,21298200
2022-12-12,103.830002,106.239998,103.589996,106.089996,102.587448,20413200
2022-12-13,107.800003,108.540001,107.019997,107.250000,103.709152,24305300
2022-12-14,107.989998,108.300003,105.750000,106.459999,102.945236,17597300
2022-12-15,105.330002,106.169998,103.699997,105.440002,101.958916,15365100
2022-12-16,103.690002,105.580002,103.129997,104.699997,101.243332,54596600
2022-12-19,105.260002,106.199997,104.379997,105.169998,101.697823,13611100
2022-12-20,105.169998,107.510002,105.070000,106.690002,103.167648,14680000
2022-12-21,108.290001,108.589996,107.160004,108.059998,104.492409,13565400
2022-12-22,107.889999,108.190002,104.099998,105.879997,102.384384,13213000
2022-12-23,106.949997,108.739998,106.900002,108.680000,105.091934,11539400
2022-12-27,109.269997,110.470001,108.830002,110.190002,106.552101,11962100
2022-12-28,109.910004,110.000000,107.900002,108.379997,104.801842,10702100
2022-12-29,107.989998,109.720001,107.989998,109.199997,105.594772,10534000
2022-12-30,108.610001,110.500000,108.610001,110.300003,106.658455,11799600
2023-01-03,109.779999,110.019997,105.489998,106.510002,102.993591,15146200
2023-01-04,104.800003,107.160004,104.760002,106.820000,103.293350,18058400
2023-01-05,106.339996,109.949997,106.309998,109.209999,105.604439,15946600
2023-01-06,110.080002,111.989998,109.669998,110.529999,106.880859,16348100
2023-01-09,111.639999,111.639999,107.809998,108.470001,104.888878,17964600
2023-01-10,109.790001,110.330002,108.010002,110.089996,106.455391,15104600
2023-01-11,110.989998,111.449997,109.089996,111.370003,107.693130,16710400
2023-01-12,111.820000,113.739998,111.739998,113.220001,109.482056,15357300
2023-01-13,113.110001,113.489998,112.160004,113.150002,109.414368,12011400
2023-01-17,113.410004,114.080002,112.669998,112.930000,109.201630,16542200
2023-01-18,113.260002,114.120003,110.400002,110.610001,106.958229,16399700
2023-01-19,110.070000,112.129997,109.580002,111.320000,107.644783,12928000
2023-01-20,111.360001,113.440002,110.610001,113.349998,109.607758,16515600
2023-01-23,113.639999,114.589996,112.639999,112.760002,109.037239,16584400
2023-01-24,109.160004,114.019997,104.870003,113.809998,110.052582,13583000
2023-01-25,113.230003,113.650002,111.389999,113.209999,109.472382,11914700
2023-01-26,114.720001,117.779999,114.339996,117.760002,113.872169,21019700
2023-01-27,116.949997,117.669998,115.389999,115.610001,111.793159,15179200
2023-01-30,115.089996,115.489998,113.150002,113.559998,109.810822,18672100
2023-01-31,112.099998,116.400002,110.430000,116.010002,112.179947,27861800
2023-02-01,115.830002,117.379997,113.339996,114.739998,110.951866,19464900
2023-02-02,114.849998,115.070000,109.830002,111.150002,107.480400,24562100
2023-02-03,111.900002,114.110001,111.559998,111.919998,108.224976,20226600
2023-02-06,112.360001,113.089996,110.320000,111.730003,108.041252,13855200
2023-02-07,112.389999,115.309998,112.019997,114.919998,111.125931,16013300
2023-02-08,115.050003,115.830002,113.849998,113.919998,110.158936,18459700
2023-02-09,114.620003,116.239998,114.180000,114.349998,110.574738,17439300
2023-02-10,116.510002,119.629997,116.160004,119.169998,115.235611,24918600
2023-02-13,117.720001,118.180000,115.900002,117.800003,114.787384,14536200
2023-02-14,117.010002,117.809998,116.019997,116.419998,113.442673,12079000
2023-02-15,115.720001,116.089996,114.139999,116.070000,113.101616,13663400
2023-02-16,115.309998,116.779999,114.800003,115.730003,112.770317,11360600
2023-02-17,114.190002,114.190002,110.980003,111.279999,108.434113,20758300
2023-02-21,110.809998,112.379997,110.809998,111.169998,108.326935,14469400
2023-02-22,110.480003,110.970001,108.639999,109.730003,106.923759,13973800
2023-02-23,110.730003,111.830002,109.900002,110.739998,107.907936,11289400
2023-02-24,109.330002,110.959999,109.019997,110.750000,107.917671,14351000
2023-02-27,110.800003,111.260002,109.959999,110.550003,107.722786,11710500
2023-02-28,111.239998,111.360001,109.220001,109.910004,107.099159,18107000
2023-03-01,109.309998,111.860001,109.239998,110.889999,108.054092,13200000
2023-03-02,110.620003,111.699997,110.169998,111.400002,108.551056,10339900
2023-03-03,110.050003,113.370003,109.949997,112.809998,109.924988,13006700
2023-03-06,111.989998,113.839996,111.870003,113.809998,110.899422,14347400
2023-03-07,112.809998,113.169998,111.169998,111.610001,108.755676,11525300
2023-03-08,111.230003,112.419998,109.070000,109.980003,107.167366,13509800
2023-03-09,110.870003,112.230003,109.029999,109.129997,106.339104,12961200
2023-03-10,109.559998,111.040001,107.150002,107.779999,105.023628,15795700
2023-03-13,105.339996,107.860001,103.720001,106.540001,103.815338,20745600
2023-03-14,106.349998,109.010002,104.959999,106.940002,104.205116,18263500
2023-03-15,102.820000,104.199997,100.220001,101.620003,99.021172,25733800
2023-03-16,99.110001,101.680000,98.019997,101.029999,98.446251,27465200
2023-03-17,100.599998,101.610001,99.139999,99.839996,97.286690,43199500
2023-03-20,99.629997,102.480003,99.500000,102.449997,99.829933,32042100
2023-03-21,104.169998,107.279999,104.129997,107.040001,104.302551,31592300
2023-03-22,106.800003,107.180000,104.559998,104.589996,101.915207,14952700
2023-03-23,105.360001,106.339996,102.440002,103.410004,100.765396,14385900
2023-03-24,101.470001,103.849998,100.910004,103.529999,100.882317,13401600
2023-03-27,104.739998,106.480003,103.910004,105.800003,103.094269,14805900
2023-03-28,105.440002,107.650002,105.190002,107.120003,104.380516,11047600
2023-03-29,108.059998,109.160004,107.489998,108.959999,106.173454,14219100
2023-03-30,109.550003,109.570000,108.519997,109.489998,106.689896,11578200
2023-03-31,109.680000,110.169998,109.050003,109.660004,106.855545,14418000
2023-04-03,113.389999,116.849998,113.120003,116.129997,113.160088,28087700
2023-04-04,116.260002,116.699997,114.169998,115.019997,112.078468,16365500
2023-04-05,115.349998,117.000000,114.309998,116.989998,113.998093,16479500
2023-04-06,116.860001,117.180000,114.769997,115.050003,112.107712,15778000
2023-04-10,114.779999,116.180000,114.169998,114.540001,111.610748,13006600
2023-04-11,114.959999,116.199997,114.379997,115.349998,112.400024,11758500
2023-04-12,116.160004,116.589996,114.930000,115.230003,112.283104,10919000
2023-04-13,114.599998,115.889999,114.129997,115.769997,112.809296,12399700
2023-04-14,115.900002,116.660004,115.120003,116.050003,113.082138,11530800
2023-04-17,115.489998,116.510002,114.419998,114.699997,111.766655,13260400
2023-04-18,114.389999,117.209999,114.300003,116.940002,113.949371,17436100
2023-04-19,116.080002,116.900002,115.769997,116.570000,113.588829,10682600
2023-04-20,115.129997,115.680000,113.230003,115.639999,112.682617,17038700
2023-04-21,116.489998,116.879997,115.260002,116.010002,113.043159,14315300
2023-04-24,115.919998,118.889999,115.879997,118.199997,115.177147,15831300
2023-04-25,117.550003,117.739998,115.629997,116.519997,113.540115,12179800
2023-04-26,116.029999,117.089996,114.680000,115.449997,112.497482,15566100
2023-04-27,115.620003,117.010002,114.879997,116.830002,113.842186,16279200
2023-04-28,117.250000,119.919998,116.830002,118.339996,115.313568,24374000
2023-05-01,115.989998,117.300003,114.449997,114.669998,111.737419,17355000
2023-05-02,113.940002,113.940002,109.290001,110.099998,107.284302,24324100
2023-05-03,109.080002,109.809998,107.760002,107.930000,105.169792,16212300
2023-05-04,107.900002,108.750000,105.910004,106.040001,103.328125,17177200
2023-05-05,108.550003,109.430000,107.529999,108.680000,105.900612,14964700
2023-05-08,110.500000,110.970001,109.040001,109.110001,106.319618,11187800
2023-05-09,108.339996,110.230003,108.209999,109.139999,106.348846,11370800
2023-05-10,109.739998,110.010002,106.709999,107.739998,104.984650,14884800
2023-05-11,106.489998,106.820000,104.930000,105.790001,103.084526,17165900
2023-05-12,106.309998,107.010002,104.779999,105.779999,103.074783,12608300
2023-05-15,105.510002,105.930000,104.580002,105.070000,103.271355,13715600
2023-05-16,104.629997,104.809998,102.019997,102.519997,100.765007,14795200
2023-05-17,103.389999,105.230003,102.849998,104.820000,103.025635,14064700
2023-05-18,104.550003,105.910004,104.129997,105.769997,103.959366,12005600
2023-05-19,106.570000,107.050003,105.820000,106.260002,104.440987,13357700
2023-05-22,105.839996,107.040001,104.879997,104.970001,103.173065,12882000
2023-05-23,105.989998,108.220001,105.750000,106.400002,104.578583,14394400
2023-05-24,107.379997,108.510002,106.730003,107.589996,105.748207,16340300
2023-05-25,105.940002,106.430000,104.709999,105.660004,103.851257,14316500
2023-05-26,106.470001,106.949997,104.830002,104.970001,103.173065,12370300
2023-05-30,103.290001,104.120003,102.610001,104.040001,102.258980,11938000
2023-05-31,102.290001,103.040001,101.739998,102.180000,100.430824,24926100
2023-06-01,101.750000,105.580002,101.260002,103.360001,101.590622,13551900
2023-06-02,105.160004,106.129997,104.529999,105.760002,103.949547,14110300
2023-06-05,107.190002,107.190002,105.089996,105.290001,103.487587,10628000
2023-06-06,104.150002,106.269997,103.980003,106.150002,104.332863,12209800
2023-06-07,106.790001,108.889999,106.730003,108.529999,106.672127,16027100
2023-06-08,108.769997,109.139999,105.900002,108.190002,106.337944,13517100
2023-06-09,108.459999,108.610001,107.160004,107.389999,105.551643,12251600
2023-06-12,105.809998,107.059998,105.559998,106.419998,104.598244,14112000
2023-06-13,107.379997,108.339996,106.279999,106.440002,104.617905,13533800
2023-06-14,107.449997,108.110001,104.389999,105.160004,103.359818,16627700
2023-06-15,105.500000,107.029999,105.440002,105.889999,104.077316,16224100
2023-06-16,106.360001,106.769997,104.959999,105.129997,103.330322,43124000
2023-06-20,104.680000,104.769997,102.120003,102.720001,100.961578,17514100
2023-06-21,102.500000,104.629997,102.330002,103.870003,102.091896,13285700
2023-06-22,102.839996,103.889999,102.650002,103.300003,101.531654,12455300
2023-06-23,102.589996,102.820000,101.620003,102.400002,100.647057,17933600
2023-06-26,102.199997,104.910004,102.199997,104.290001,102.504700,14283400
2023-06-27,104.050003,104.610001,103.269997,104.550003,102.760262,13227500
2023-06-28,104.309998,105.820000,103.199997,105.400002,103.595703,13084100
2023-06-29,105.660004,106.730003,105.129997,106.699997,104.873444,11364400
2023-06-30,107.320000,107.879997,106.809998,107.250000,105.414032,13542700
2023-07-03,107.489998,108.459999,107.070000,107.459999,105.620438,7397000
2023-07-05,107.629997,107.919998,106.099998,106.910004,105.079857,12491200
2023-07-06,105.089996,105.720001,102.430000,102.919998,101.158157,17961400
2023-07-07,101.919998,104.000000,101.559998,103.160004,101.394058,21926600
2023-07-10,102.970001,104.750000,102.750000,104.690002,102.897858,14877600
2023-07-11,105.260002,106.160004,104.809998,105.970001,104.155945,12581100
2023-07-12,107.000000,107.650002,106.129997,106.489998,104.667038,13238200
2023-07-13,105.970001,106.230003,103.320000,104.540001,102.750427,26826800
2023-07-14,104.050003,104.050003,100.529999,100.940002,99.212051,28165400
2023-07-17,100.720001,101.669998,100.220001,101.379997,99.644516,18051300
2023-07-18,100.919998,102.199997,100.339996,100.919998,99.192390,24617800
2023-07-19,101.050003,102.400002,100.800003,101.620003,99.880417,15556500
2023-07-20,102.540001,103.660004,102.360001,103.410004,101.639778,15740200
2023-07-21,104.160004,104.379997,103.260002,103.889999,102.111557,17099600
2023-07-24,104.360001,106.160004,103.959999,105.519997,103.713646,15090900
2023-07-25,105.059998,106.089996,104.540001,105.680000,103.870911,14116100
2023-07-26,105.110001,105.720001,104.639999,105.089996,103.291000,15159600
2023-07-27,106.000000,106.989998,104.739998,105.419998,103.615356,17677900
2023-07-28,105.110001,105.160004,102.320000,104.160004,102.376938,17566400
2023-07-31,105.190002,107.860001,105.190002,107.239998,105.404205,24197000
2023-08-01,106.949997,107.320000,105.529999,106.620003,104.794823,14177400
2023-08-02,106.260002,106.379997,104.570000,105.290001,103.487587,13484100
2023-08-03,105.889999,107.879997,105.300003,107.120003,105.286263,16280400
2023-08-04,107.959999,109.239998,107.330002,107.419998,105.581123,14275700
2023-08-07,107.900002,108.419998,106.510002,107.199997,105.364883,12410800
2023-08-08,106.040001,107.750000,104.839996,107.730003,105.885818,14065600
2023-08-09,108.709999,110.419998,108.309998,109.559998,107.684486,19919600
2023-08-10,110.190002,111.629997,109.440002,110.120003,108.234901,15837200
2023-08-11,110.370003,112.070000,110.050003,111.830002,109.915634,14043700
2023-08-14,111.680000,111.980003,110.779999,111.919998,110.004089,12973400
2023-08-15,110.750000,110.860001,107.970001,108.160004,107.179916,14909600
2023-08-16,108.279999,109.330002,106.279999,106.339996,105.376404,13695100
2023-08-17,107.419998,110.150002,107.419998,108.400002,107.417740,16709500
2023-08-18,107.639999,110.199997,107.620003,110.040001,109.042877,16218400
2023-08-21,110.360001,110.980003,108.139999,108.709999,107.724930,11092400
2023-08-22,109.169998,109.720001,107.949997,108.099998,107.120453,10520800
2023-08-23,107.040001,107.300003,105.720001,107.150002,106.179070,11435600
2023-08-24,106.419998,107.769997,106.070000,106.349998,105.386314,10818500
2023-08-25,107.430000,108.930000,106.620003,108.250000,107.269096,13579300
2023-08-28,108.449997,110.040001,108.440002,109.160004,108.170853,10382100
2023-08-29,109.660004,110.019997,108.419998,109.809998,108.814957,9665000
2023-08-30,110.440002,111.139999,109.980003,110.879997,109.875259,11922100
2023-08-31,111.120003,111.419998,110.620003,111.190002,110.182457,17479800
2023-09-01,112.199997,113.820000,112.199997,113.519997,112.491341,14828400
2023-09-05,114.099998,115.830002,113.500000,113.529999,112.501251,18304000
2023-09-06,113.480003,114.589996,113.230003,114.510002,113.472374,13325500
2023-09-07,114.650002,115.849998,113.699997,113.949997,112.917442,13248500
2023-09-08,114.529999,116.050003,114.320000,115.610001,114.562408,14283200
2023-09-11,116.180000,116.680000,113.570000,114.160004,113.125549,14383600
2023-09-12,115.339996,117.669998,115.269997,117.489998,116.425369,20145800
2023-09-13,117.410004,117.959999,115.900002,116.440002,115.384888,13472800
2023-09-14,117.550003,118.660004,117.330002,118.519997,117.446030,15210700
2023-09-15,117.900002,118.510002,116.500000,116.699997,115.642525,34545100
2023-09-18,117.529999,118.239998,116.699997,117.639999,116.574013,14045300
2023-09-19,118.620003,118.839996,116.610001,117.330002,116.266823,12562900
2023-09-20,116.540001,118.019997,116.320000,116.400002,115.345245,11879900
2023-09-21,116.980003,117.370003,114.599998,114.760002,113.720108,14400600
2023-09-22,115.709999,116.680000,114.809998,114.940002,113.898476,13197300
2023-09-25,115.089996,116.650002,114.830002,116.230003,115.176788,11316000
2023-09-26,115.500000,116.730003,115.370003,116.410004,115.355156,11805400
2023-09-27,117.889999,120.500000,117.400002,120.199997,119.110809,23976200
2023-09-28,119.980003,120.699997,118.190002,119.470001,118.387428,16808100
2023-09-29,119.099998,119.180000,116.730003,117.580002,116.514557,18810700
2023-10-02,117.529999,117.790001,114.550003,115.629997,114.582222,14395000
2023-10-03,115.440002,116.440002,115.029999,115.830002,114.780411,13297100
2023-10-04,114.050003,114.089996,110.500000,111.500000,110.489647,19622200
2023-10-05,109.800003,110.900002,108.699997,108.989998,108.002388,20128800
2023-10-06,105.730003,108.269997,105.110001,107.169998,106.198883,25363400
2023-10-09,110.440002,112.070000,109.519997,110.919998,109.914902,22369900
2023-10-10,111.019997,111.449997,110.120003,110.449997,109.449158,13892000
2023-10-11,106.959999,107.169998,104.830002,106.489998,105.525040,57939000
2023-10-12,107.589996,107.839996,106.089996,106.470001,105.505226,31183000
2023-10-13,108.029999,110.199997,107.839996,109.870003,108.874420,30276500
2023-10-16,110.500000,110.680000,109.129997,109.949997,108.953690,18452000
2023-10-17,109.730003,111.800003,109.680000,111.389999,110.380646,19775400
2023-10-18,111.820000,113.389999,111.699997,112.949997,111.926506,23380300
2023-10-19,112.720001,113.970001,111.330002,113.019997,111.995872,20972500
2023-10-20,112.919998,113.320000,110.790001,111.080002,110.073456,22439800
2023-10-23,110.629997,110.959999,108.680000,109.449997,108.458221,18185000
2023-10-24,109.699997,109.820000,108.120003,108.389999,107.407829,16786100
2023-10-25,108.519997,109.500000,108.129997,108.589996,107.606010,22047300
2023-10-26,107.449997,108.339996,106.500000,107.599998,106.624985,18768300
2023-10-27,108.889999,109.860001,104.959999,105.550003,104.593567,23092000
2023-10-30,105.739998,106.419998,105.209999,105.879997,104.920570,19379900
2023-10-31,105.580002,106.160004,104.540001,105.849998,104.890846,22185200
2023-11-01,106.529999,107.169998,105.459999,105.639999,104.682747,28984900
2023-11-02,105.879997,109.190002,105.500000,109.110001,108.121307,25212700
2023-11-03,108.400002,108.779999,106.540001,107.779999,106.803352,30549000
2023-11-06,108.169998,108.269997,105.769997,105.870003,104.910667,19097300
2023-11-07,104.470001,104.860001,103.290001,104.209999,103.265701,20272500
2023-11-08,103.730003,104.900002,102.889999,102.930000,101.997307,19184100
2023-11-09,103.669998,103.970001,102.860001,102.959999,102.027031,18380500
2023-11-10,103.930000,104.410004,102.910004,103.750000,102.809875,17825500
2023-11-13,104.050003,105.139999,103.809998,104.839996,103.889992,15308400
2023-11-14,104.300003,104.820000,103.870003,104.290001,104.290001,18260500
2023-11-15,103.959999,105.150002,103.500000,103.660004,103.660004,20137600
2023-11-16,102.900002,103.269997,101.150002,102.459999,102.459999,22469100
2023-11-17,103.059998,105.430000,102.750000,104.959999,104.959999,22984900
2023-11-20,105.379997,105.879997,104.430000,104.500000,104.500000,17458800
2023-11-21,104.209999,104.699997,103.220001,104.459999,104.459999,14989000
2023-11-22,102.580002,104.120003,101.940002,104.010002,104.010002,18072000
2023-11-24,104.019997,105.470001,103.910004,104.570000,104.570000,9480800
