Date,Open,High,Low,Close,Adj Close,Volume
2023-03-23,47.439999,47.840000,45.040001,45.480000,45.045902,12213400
2023-03-24,44.209999,45.000000,43.820000,44.570000,44.144585,19753600
2023-03-27,45.619999,46.930000,45.209999,46.770000,46.323589,10579800
2023-03-28,46.770000,47.869999,46.509998,47.639999,47.185284,6816200
2023-03-29,48.250000,48.799999,48.029999,48.700001,48.235168,9569700
2023-03-30,49.389999,49.529999,48.490002,48.740002,48.274784,7353600
2023-03-31,48.849998,49.480000,48.619999,49.099998,48.631348,8154000
2023-04-03,52.270000,53.810001,51.970001,52.330002,51.830521,20003400
2023-04-04,52.360001,52.529999,49.959999,50.459999,49.978367,9378100
2023-04-05,50.580002,51.160000,49.910000,50.700001,50.216076,9102100
2023-04-06,50.680000,50.840000,49.500000,49.619999,49.146385,6734100
2023-04-10,49.810001,50.959999,49.730000,50.040001,49.562378,5278400
2023-04-11,50.330002,51.400002,49.950001,51.139999,50.651875,8081100
2023-04-12,51.320000,52.220001,50.759998,51.980000,51.483856,8400500
2023-04-13,51.939999,52.299999,51.759998,51.889999,51.394718,6544300
2023-04-14,52.400002,53.150002,51.889999,52.480000,51.979084,8037000
2023-04-17,52.299999,52.750000,51.400002,52.060001,51.563099,7374800
2023-04-18,51.720001,52.709999,51.509998,52.169998,51.672043,5551200
2023-04-19,51.919998,52.759998,51.660000,52.630001,52.127659,7791400
2023-04-20,51.950001,52.220001,51.410000,51.970001,51.473957,8134100
2023-04-21,51.740002,51.750000,49.090000,49.799999,49.324665,15776000
2023-04-24,49.509998,50.980000,49.360001,50.220001,49.740662,10252300
2023-04-25,49.400002,49.639999,47.980000,48.959999,48.492687,9312100
2023-04-26,48.849998,49.169998,47.439999,47.779999,47.323948,9098500
2023-04-27,47.389999,48.290001,46.980000,47.959999,47.502228,9231400
2023-04-28,47.930000,49.630001,47.389999,49.349998,48.878963,8621200
2023-05-01,48.840000,49.580002,48.459999,49.150002,48.680874,5053300
2023-05-02,48.360001,48.549999,45.919998,46.180000,45.739220,11963800
2023-05-03,45.470001,46.070000,45.080002,45.270000,44.837906,9217900
2023-05-04,45.439999,45.990002,44.599998,45.070000,44.639812,10085400
2023-05-05,46.540001,46.680000,45.580002,45.750000,45.313324,9900400
2023-05-08,46.669998,46.830002,46.040001,46.610001,46.165119,8861800
2023-05-09,46.369999,47.709999,46.290001,47.169998,46.719769,9834600
2023-05-10,47.130001,47.290001,45.509998,45.860001,45.422276,10124100
2023-05-11,45.160000,45.310001,43.900002,44.139999,43.718693,15134300
2023-05-12,44.540001,45.200001,43.779999,44.070000,43.649357,10198900
2023-05-15,44.380001,44.880001,43.910000,44.599998,44.174301,6813200
2023-05-16,44.330002,44.410000,42.950001,43.250000,42.837185,11890400
2023-05-17,43.840000,44.509998,43.040001,44.500000,44.075253,12579400
2023-05-18,44.020000,44.990002,43.689999,44.849998,44.421913,8372600
2023-05-19,45.380001,45.759998,45.020000,45.270000,44.837906,8359100
2023-05-22,45.270000,46.180000,45.189999,46.000000,45.560940,11126700
2023-05-23,46.320000,46.500000,45.799999,46.060001,45.620369,7538700
2023-05-24,45.959999,46.599998,45.500000,46.230000,45.788742,6895600
2023-05-25,45.299999,45.700001,44.580002,45.160000,44.728958,15889300
2023-05-26,45.700001,45.900002,44.029999,44.480000,44.055447,12290400
2023-05-30,43.580002,44.349998,43.250000,44.310001,43.887070,8381900
2023-05-31,42.770000,43.500000,42.730000,42.830002,42.421196,15547400
2023-06-01,43.060001,45.619999,42.900002,44.980000,44.550674,12222900
2023-06-02,46.070000,47.439999,45.630001,46.770000,46.323589,11282700
2023-06-05,47.610001,47.610001,46.090000,46.220001,45.778839,7202400
2023-06-06,45.470001,46.970001,45.330002,46.950001,46.754765,12366300
2023-06-07,47.320000,48.330002,47.130001,48.130001,47.929859,9213700
2023-06-08,48.250000,48.470001,46.970001,47.450001,47.252686,8289600
2023-06-09,47.560001,48.189999,47.160000,47.529999,47.332352,6946100
2023-06-12,46.480000,47.529999,46.450001,47.020000,46.824474,5885600
2023-06-13,47.889999,49.090000,47.759998,47.959999,47.760563,8821300
2023-06-14,48.529999,48.860001,46.830002,47.270000,47.073433,7072100
2023-06-15,47.770000,48.340000,47.730000,47.900002,47.700817,6370500
2023-06-16,48.110001,48.400002,47.730000,47.779999,47.581310,14740700
2023-06-20,46.930000,47.360001,46.470001,47.259998,47.063473,7806600
2023-06-21,47.150002,48.410000,46.820000,47.759998,47.561394,6725600
2023-06-22,47.500000,47.630001,46.799999,46.840000,46.645222,8533100
2023-06-23,46.139999,46.610001,45.750000,46.590000,46.396263,9302000
2023-06-26,46.669998,47.740002,46.509998,47.360001,47.163059,6202500
2023-06-27,47.900002,48.480000,47.259998,48.139999,47.939816,13198000
2023-06-28,48.060001,48.880001,47.330002,48.590000,48.387943,9204400
2023-06-29,48.869999,48.910000,47.660000,48.470001,48.268444,10506200
2023-06-30,49.000000,49.709999,48.669998,49.119999,48.915741,13413300
2023-07-03,49.299999,49.900002,48.939999,49.470001,49.264286,3543100
2023-07-05,49.709999,49.779999,49.119999,49.299999,49.094990,8724200
2023-07-06,48.910000,49.549999,48.310001,49.119999,48.915741,9411600
2023-07-07,48.939999,53.619999,48.810001,53.349998,53.128151,23176800
2023-07-10,52.840000,53.730000,52.650002,53.619999,53.397026,14817100
2023-07-11,53.939999,56.240002,53.849998,56.049999,55.816921,18096600
2023-07-12,56.529999,57.090000,55.980000,56.680000,56.444302,14304600
2023-07-13,57.000000,57.619999,56.360001,57.419998,57.181225,15775100
2023-07-14,56.830002,57.169998,56.430000,57.130001,56.892433,14419000
2023-07-17,56.619999,57.020000,56.049999,56.509998,56.275009,13598700
2023-07-18,56.349998,57.570000,56.189999,56.980000,56.743053,11387000
2023-07-19,56.310001,57.439999,56.130001,57.360001,57.121475,13074900
2023-07-20,57.650002,57.910000,56.689999,57.259998,57.021889,9963500
2023-07-21,55.820000,56.610001,54.700001,56.009998,55.777088,16637900
2023-07-24,56.220001,57.090000,55.919998,57.020000,56.782890,10596100
2023-07-25,57.080002,58.119999,56.770000,57.880001,57.639313,10686100
2023-07-26,57.049999,58.220001,57.009998,57.669998,57.430183,8113500
2023-07-27,57.970001,58.139999,56.820000,57.020000,56.782890,7791900
2023-07-28,57.119999,57.439999,56.639999,57.150002,56.912350,7019900
2023-07-31,57.570000,58.700001,57.380001,58.340000,58.097401,8278400
2023-08-01,58.020000,58.220001,56.980000,57.610001,57.370438,6930400
2023-08-02,57.220001,57.669998,56.439999,57.470001,57.231018,6726900
2023-08-03,57.709999,58.380001,57.310001,57.980000,57.738895,7387300
2023-08-04,58.240002,58.599998,57.570000,57.669998,57.430183,7624800
2023-08-07,57.900002,58.410000,57.680000,57.970001,57.728939,5956400
2023-08-08,56.799999,58.610001,56.080002,58.509998,58.266693,7751000
2023-08-09,59.000000,60.119999,58.689999,59.509998,59.262535,11975900
2023-08-10,59.389999,59.950001,58.340000,58.919998,58.674988,8857100
2023-08-11,58.840000,59.930000,58.730000,59.650002,59.401955,7090900
2023-08-14,59.450001,59.799999,59.080002,59.520000,59.272495,5736400
2023-08-15,58.840000,58.860001,57.869999,58.330002,58.087444,6040000
2023-08-16,58.320000,58.810001,57.520000,57.770000,57.529770,6234300
2023-08-17,58.759998,59.040001,57.740002,57.889999,57.649269,5925600
2023-08-18,57.180000,58.160000,56.959999,58.029999,57.788689,7095100
2023-08-21,58.490002,58.830002,57.040001,57.439999,57.201141,6269300
2023-08-22,57.360001,57.459999,56.250000,56.410000,56.175426,8609900
2023-08-23,55.680000,58.150002,55.520000,57.889999,57.649269,10717600
2023-08-24,57.410000,58.009998,56.709999,56.790001,56.553848,6685900
2023-08-25,57.189999,57.240002,56.150002,56.459999,56.225216,8619100
2023-08-28,56.619999,57.939999,56.619999,57.830002,57.589523,4813200
2023-08-29,57.950001,58.430000,57.180000,58.220001,57.977901,4911000
2023-08-30,58.740002,59.009998,58.360001,59.000000,58.754654,5843100
2023-08-31,59.119999,59.380001,58.250000,58.959999,58.714821,10102500
2023-09-01,59.849998,60.490002,59.490002,60.119999,59.869999,6898600
2023-09-05,60.200001,61.150002,59.959999,60.209999,60.209999,8428600
2023-09-06,60.320000,61.360001,60.099998,61.000000,61.000000,9299800
2023-09-07,60.970001,61.380001,60.689999,60.830002,60.830002,7867600
2023-09-08,60.619999,61.160000,59.820000,60.169998,60.169998,8323600
2023-09-11,61.009998,61.400002,60.380001,60.770000,60.770000,8392300
2023-09-12,61.299999,62.119999,60.849998,62.099998,62.099998,11476400
2023-09-13,61.930000,62.029999,60.470001,60.619999,60.619999,7914300
2023-09-14,61.369999,61.660000,60.840000,61.599998,61.599998,6862500
2023-09-15,61.060001,61.419998,60.070000,60.580002,60.580002,19777100
2023-09-18,61.000000,61.779999,60.820000,61.209999,61.209999,6232100
2023-09-19,61.700001,61.700001,59.830002,60.430000,60.430000,9067700
2023-09-20,60.130001,61.040001,59.750000,59.790001,59.790001,5351100
2023-09-21,60.099998,60.099998,58.630001,58.820000,58.820000,6841600
2023-09-22,59.180000,59.500000,58.840000,59.040001,59.040001,5979000
2023-09-25,58.930000,59.880001,58.740002,59.840000,59.840000,6279300
2023-09-26,59.150002,59.779999,58.970001,59.130001,59.130001,5796100
2023-09-27,60.000000,61.070000,59.580002,60.799999,60.799999,7663100
2023-09-28,60.549999,61.410000,60.310001,60.939999,60.939999,7574000
2023-09-29,60.750000,60.840000,58.200001,58.299999,58.299999,11278100
2023-10-02,58.320000,58.480000,56.860001,57.939999,57.939999,7553600
2023-10-03,57.500000,58.639999,57.200001,58.610001,58.610001,8407900
2023-10-04,57.740002,57.869999,55.320000,55.830002,55.830002,10923300
2023-10-05,55.529999,56.459999,55.119999,55.400002,55.400002,7491800
2023-10-06,55.580002,56.220001,54.810001,55.700001,55.700001,8642600
2023-10-09,57.270000,58.520000,56.970001,58.240002,58.240002,6667700
2023-10-10,58.320000,58.980000,57.950001,58.619999,58.619999,6608900
2023-10-11,58.020000,58.889999,57.759998,58.759998,58.759998,5641100
2023-10-12,59.480000,59.619999,57.779999,58.369999,58.369999,5023100
2023-10-13,59.400002,59.820000,58.849998,58.959999,58.959999,6819500
2023-10-16,59.410000,59.740002,58.779999,59.450001,59.450001,5949900
2023-10-17,59.270000,60.389999,59.139999,60.240002,60.240002,6525000
2023-10-18,60.360001,61.200001,60.349998,60.590000,60.590000,6964100
2023-10-19,60.029999,60.849998,59.410000,59.970001,59.970001,7488400
2023-10-20,59.220001,60.200001,56.740002,58.209999,58.209999,13100700
2023-10-23,58.389999,59.029999,56.889999,58.840000,58.840000,9655500
2023-10-24,58.939999,59.049999,56.970001,57.000000,57.000000,8407100
2023-10-25,56.880001,57.270000,55.720001,56.619999,56.619999,8571800
2023-10-26,56.009998,56.630001,55.250000,55.869999,55.869999,8157500
2023-10-27,56.000000,56.180000,55.020000,55.830002,55.830002,6944500
2023-10-30,56.320000,56.529999,55.349998,56.400002,56.400002,6698000
2023-10-31,56.110001,56.500000,55.439999,55.660000,55.660000,8045900
2023-11-01,56.000000,56.700001,55.619999,55.860001,55.860001,6197300
2023-11-02,55.880001,57.430000,55.709999,57.360001,57.360001,5811800
2023-11-03,57.410000,57.750000,56.590000,56.869999,56.869999,5895900
2023-11-06,57.410000,57.470001,56.200001,56.480000,56.480000,5165500
2023-11-07,55.349998,55.500000,53.000000,53.330002,53.330002,17838000
2023-11-08,52.889999,53.639999,52.439999,52.930000,52.930000,13767100
2023-11-09,53.130001,53.529999,52.580002,52.740002,52.740002,9278600
2023-11-10,53.270000,53.490002,52.669998,53.299999,53.299999,9267900
2023-11-13,53.299999,54.360001,53.029999,54.000000,54.000000,6853600
2023-11-14,54.180000,54.709999,53.860001,54.349998,54.349998,6989700
2023-11-15,54.320000,54.709999,53.439999,53.680000,53.680000,8328000
2023-11-16,53.189999,53.599998,51.320000,52.110001,52.110001,11053300
2023-11-17,52.770000,53.360001,52.230000,52.849998,52.849998,14077300
2023-11-20,53.439999,53.439999,52.599998,52.740002,52.740002,8086900
2023-11-21,52.230000,52.840000,51.990002,52.720001,52.720001,6888800
2023-11-22,51.570000,52.730000,50.779999,52.520000,52.520000,7941900
2023-11-24,52.740002,53.090000,52.480000,52.599998,52.599998,3077600
